entry,name,required_level,item_level,quality,profile_id,map_id,difficulty_id,instance,destination,encounter,encounter_kind,encounter_name,pool_id,loot_mode,chance,quantity,item_level_min,item_level_max,target_count,target_entries,target_names,targets
340413,Spellstaff of the Hidden Road,48,50,3,map_560_difficulty_0,560,0,HillsbradPast,dungeon,trash,trash,Trash,3520000,1,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340414,The Aged Mantle,26,33,3,map_560_difficulty_0,560,0,HillsbradPast,dungeon,trash,trash,Trash,3520000,1,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340415,"Veil, Starfang Bloom",36,40,2,map_560_difficulty_1,560,1,HillsbradPast,dungeon,trash,trash,Trash,3530000,2,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340416,Grips of the Crimson Moon,80,200,3,map_595_difficulty_1,595,1,StratholmeCOT,dungeon,trash,trash,Trash,3610000,2,2.0,1,174,284,6,creature:27729; creature:27731; creature:27734; creature:27736; creature:28201; creature:28249,Enraging Ghoul; Acolyte; Crypt Fiend; Patchwork Construct; Bile Golem; Devouring Ghoul,creature:27729=Enraging Ghoul; creature:27731=Acolyte; creature:27734=Crypt Fiend; creature:27736=Patchwork Construct; creature:28201=Bile Golem; creature:28249=Devouring Ghoul
340417,"Handwraps, Ember Voice",78,191,3,map_576_difficulty_1,576,1,Nexus70,dungeon,boss_000526,boss,Keristrasza,3580005,2,2.0,1,133,284,1,creature:26723,Keristrasza,creature:26723=Keristrasza
340418,Nightcaller's Treads of the Ebon Watch,56,61,3,map_289_difficulty_0,289,0,SchoolofNecromancy,dungeon,boss_000454,boss,Marduk Blackpool,3120003,1,2.0,1,58,101,1,creature:10433,Marduk Blackpool,creature:10433=Marduk Blackpool
340419,"Grips, Fire Spirit",58,85,2,map_429_difficulty_0,429,0,DireMaul,dungeon,boss_000344,boss,Hydrospawn,3180002,1,2.0,1,55,101,1,creature:13280,Hydrospawn,creature:13280=Hydrospawn
340420,Sun King's Nightbound Binding,15,18,2,map_560_difficulty_0,560,0,HillsbradPast,dungeon,trash,trash,Trash,3520000,1,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340421,Robes of the Hallowed Flame,14,19,2,map_560_difficulty_1,560,1,HillsbradPast,dungeon,trash,trash,Trash,3530000,2,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340422,Glasslike Sandals,54,55,2,map_560_difficulty_1,560,1,HillsbradPast,dungeon,trash,trash,Trash,3530000,2,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340423,Epaulets of Dalaran Watch,72,144,3,map_553_difficulty_1,553,1,TempestKeepAtrium,dungeon,boss_000502,boss,Commander Sarannis,3410000,2,2.0,1,112,148,1,creature:17976,Commander Sarannis,creature:17976=Commander Sarannis
340424,Wyrmkeeper's Grips,31,35,2,map_560_difficulty_1,560,1,HillsbradPast,dungeon,trash,trash,Trash,3530000,2,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340425,Crusader's Shoes of the Iron Banner,25,28,2,map_560_difficulty_0,560,0,HillsbradPast,dungeon,trash,trash,Trash,3520000,1,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340426,Dragoncaller's Cord,64,106,3,map_560_difficulty_0,560,0,HillsbradPast,dungeon,trash,trash,Trash,3520000,1,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340427,"Locket, Hammer Cold",25,28,2,map_560_difficulty_0,560,0,HillsbradPast,dungeon,trash,trash,Trash,3520000,1,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340428,Colossal Gorget of Demon Lord,78,186,3,map_595_difficulty_1,595,1,StratholmeCOT,dungeon,trash,trash,Trash,3610000,2,2.0,1,174,284,6,creature:27729; creature:27731; creature:27734; creature:27736; creature:28201; creature:28249,Enraging Ghoul; Acolyte; Crypt Fiend; Patchwork Construct; Bile Golem; Devouring Ghoul,creature:27729=Enraging Ghoul; creature:27731=Acolyte; creature:27734=Crypt Fiend; creature:27736=Patchwork Construct; creature:28201=Bile Golem; creature:28249=Devouring Ghoul
340429,"Badge, Blood Rend",59,86,2,map_429_difficulty_0,429,0,DireMaul,dungeon,boss_000368,boss,King Gordok,3180016,1,2.0,1,55,101,1,creature:11501,King Gordok,creature:11501=King Gordok
340430,The Winterworn Cinch,8,12,2,map_560_difficulty_1,560,1,HillsbradPast,dungeon,trash,trash,Trash,3530000,2,2.0,1,11,120,18,creature:2267; creature:2350; creature:2354; creature:2385; creature:2408; creature:17814; creature:17815; creature:17819; creature:17820; creature:17833; creature:17840; creature:17846; creature:17860; creature:18092; creature:18093; creature:18094; creature:20424; creature:28132,Hillsbrad Peasant; Forest Moss Creeper; Vicious Gray Bear; Feral Mountain Lion; Snapjaw; Lordaeron Watchman; Lordaeron Sentry; Durnholde Sentry; Durnholde Rifleman; Durnholde Warden; Durnholde Tracking Hound; Pit Spectator; Durnholde Veteran; Tarren Mill Guardsman; Tarren Mill Protector; Tarren Mill Lookout; Hillsbrad Peasant; Don Carlos,creature:2267=Hillsbrad Peasant; creature:2350=Forest Moss Creeper; creature:2354=Vicious Gray Bear; creature:2385=Feral Mountain Lion; creature:2408=Snapjaw; creature:17814=Lordaeron Watchman; creature:17815=Lordaeron Sentry; creature:17819=Durnholde Sentry; creature:17820=Durnholde Rifleman; creature:17833=Durnholde Warden; creature:17840=Durnholde Tracking Hound; creature:17846=Pit Spectator; creature:17860=Durnholde Veteran; creature:18092=Tarren Mill Guardsman; creature:18093=Tarren Mill Protector; creature:18094=Tarren Mill Lookout; creature:20424=Hillsbrad Peasant; creature:28132=Don Carlos
340431,Warborn Shoes of Deep Forge,10,15,2,map_389_difficulty_0,389,0,OrgrimmarInstance,dungeon,boss_000431,boss,Taragaman the Hungerer,3160002,1,2.0,1,14,24,1,creature:11520,Taragaman the Hungerer,creature:11520=Taragaman the Hungerer
340432,Mitts of Moon Crown,45,50,2,map_349_difficulty_0,349,0,Mauradon,dungeon,boss_000428,boss,Rotgrip,3150007,1,2.0,1,43,59,1,creature:13596,Rotgrip,creature:13596=Rotgrip
