reference_entry,displayid,item_level,quality,source,earliest_expansion
40499,55078,213,4,item_template.sql,Wrath
40512,57062,213,4,item_template.sql,Wrath
40547,55792,213,4,item_template.sql,Wrath
40554,55493,213,4,item_template.sql,Wrath
40557,55499,213,4,item_template.sql,Wrath
40558,53660,226,4,item_template.sql,Wrath
40566,53667,226,4,item_template.sql,Wrath
40577,55179,213,4,item_template.sql,Wrath
40586,52632,200,4,item_template.sql,Wrath
40588,53668,226,4,item_template.sql,Wrath
40672,54827,167,3,item_template.sql,Wrath
40674,54828,163,3,item_template.sql,Wrath
40675,54829,171,3,item_template.sql,Wrath
40682,53630,200,4,item_template.sql,Wrath
40689,54050,200,4,item_template.sql,Wrath
40692,54052,200,4,item_template.sql,Wrath
40693,54053,200,4,item_template.sql,Wrath
40704,57481,200,4,item_template.sql,Wrath
40739,54685,213,4,item_template.sql,Wrath
40742,56996,213,4,item_template.sql,Wrath
40745,56062,213,4,item_template.sql,Wrath
40750,57001,213,4,item_template.sql,Wrath
40754,33436,200,3,item_template.sql,Wrath
40755,51628,171,3,item_template.sql,Wrath
40757,52480,171,3,item_template.sql,Wrath
40767,36444,167,3,item_template.sql,Wrath
40778,55801,200,3,item_template.sql,Wrath
40779,55500,200,3,item_template.sql,Wrath
40780,55821,200,3,item_template.sql,Wrath
40784,55817,213,4,item_template.sql,Wrath
40786,55811,213,4,item_template.sql,Wrath
40788,58853,232,4,item_template.sql,Wrath
40792,60895,251,4,item_template.sql,Wrath
40797,55802,200,3,item_template.sql,Wrath
40801,55807,200,4,item_template.sql,Wrath
40810,62198,251,4,item_template.sql,Wrath
40816,55803,200,3,item_template.sql,Wrath
40817,57533,200,3,item_template.sql,Wrath
40818,55528,200,3,item_template.sql,Wrath
40825,55723,213,4,item_template.sql,Wrath
40827,58720,232,4,item_template.sql,Wrath
40830,61554,251,4,item_template.sql,Wrath
40836,55804,200,3,item_template.sql,Wrath
40837,55834,200,3,item_template.sql,Wrath
40856,55805,200,3,item_template.sql,Wrath
40857,55505,200,3,item_template.sql,Wrath
40858,55828,200,3,item_template.sql,Wrath
40863,55733,213,4,item_template.sql,Wrath
40864,55826,213,4,item_template.sql,Wrath
40869,58860,232,4,item_template.sql,Wrath
40870,61831,251,4,item_template.sql,Wrath
40871,60866,251,4,item_template.sql,Wrath
40872,60908,251,4,item_template.sql,Wrath
40879,55754,213,4,item_template.sql,Wrath
40883,61472,245,4,item_template.sql,Wrath
40888,55753,213,4,item_template.sql,Wrath
40933,58857,232,4,item_template.sql,Wrath
40942,54816,142,2,item_template.sql,TBC
40943,54825,158,2,item_template.sql,Wrath
40949,54823,146,2,item_template.sql,Wrath
40951,54824,150,2,item_template.sql,Wrath
40953,54822,158,2,item_template.sql,Wrath
40954,54072,162,2,item_template.sql,Wrath
40956,54821,154,2,item_template.sql,Wrath
40958,54820,166,2,item_template.sql,Wrath
40959,54818,170,2,item_template.sql,Wrath
40972,55634,200,4,item_template.sql,Wrath
40975,55728,213,4,item_template.sql,Wrath
40978,61471,245,4,item_template.sql,Wrath
40979,61473,245,4,item_template.sql,Wrath
40992,58864,232,4,item_template.sql,Wrath
41059,56946,213,4,item_template.sql,Wrath
41085,55847,200,4,item_template.sql,Wrath
41088,60192,251,4,item_template.sql,Wrath
41112,45782,183,3,item_template.sql,Wrath
41127,55300,167,3,item_template.sql,Wrath
41129,54810,179,3,item_template.sql,Wrath
41141,55844,200,4,item_template.sql,Wrath
41144,61457,251,4,item_template.sql,Wrath
41168,57237,200,4,item_template.sql,Wrath
41182,50271,163,3,item_template.sql,Wrath
41188,53478,179,3,item_template.sql,Wrath
41189,52931,179,3,item_template.sql,Wrath
41190,51612,166,3,item_template.sql,Wrath
41202,56968,200,3,item_template.sql,Wrath
41214,56969,200,3,item_template.sql,Wrath
41225,59266,226,4,item_template.sql,Wrath
41231,61465,245,4,item_template.sql,Wrath
41238,56697,167,3,item_template.sql,Wrath
41243,50076,154,2,item_template.sql,Wrath
41275,59046,232,4,item_template.sql,Wrath
41276,61447,251,4,item_template.sql,Wrath
41284,55397,200,4,item_template.sql,Wrath
41286,56418,213,4,item_template.sql,Wrath
41346,52999,187,3,item_template.sql,Wrath
41347,53003,187,3,item_template.sql,Wrath
41348,53004,187,3,item_template.sql,Wrath
41349,53110,187,3,item_template.sql,Wrath
41351,51604,187,3,item_template.sql,Wrath
41352,53005,187,3,item_template.sql,Wrath
41353,50991,187,3,item_template.sql,Wrath
41354,51710,187,3,item_template.sql,Wrath
41355,54830,187,3,item_template.sql,Wrath
41356,53007,187,3,item_template.sql,Wrath
41357,53008,187,3,item_template.sql,Wrath
41386,55310,200,4,item_template.sql,Wrath
41387,55311,200,4,item_template.sql,Wrath
41520,53086,138,2,item_template.sql,TBC
41521,52491,142,2,item_template.sql,Wrath
41522,53087,138,2,item_template.sql,TBC
41523,53088,146,3,item_template.sql,Wrath
41543,53092,154,2,item_template.sql,Wrath
41544,53093,162,2,item_template.sql,Wrath
41545,53094,158,2,item_template.sql,Wrath
41546,53381,154,2,item_template.sql,Wrath
41548,53096,154,2,item_template.sql,Wrath
41549,53097,158,2,item_template.sql,Wrath
41550,53098,162,2,item_template.sql,Wrath
41609,55336,200,4,item_template.sql,Wrath
41610,55335,200,4,item_template.sql,Wrath
41616,56423,213,4,item_template.sql,Wrath
41622,61453,245,4,item_template.sql,Wrath
41625,59415,226,4,item_template.sql,Wrath
41651,62214,251,4,item_template.sql,Wrath
41654,55869,213,4,item_template.sql,Wrath
41656,62213,251,4,item_template.sql,Wrath
41671,55432,213,4,item_template.sql,Wrath
41673,62212,251,4,item_template.sql,Wrath
41681,55742,200,4,item_template.sql,Wrath
41756,53242,158,2,item_template.sql,TBC
41758,56344,158,2,item_template.sql,TBC
41767,61799,232,4,item_template.sql,Wrath
41768,62211,251,4,item_template.sql,Wrath
41816,53200,175,3,item_template.sql,Wrath
41826,53233,158,3,item_template.sql,TBC
41829,57524,158,3,item_template.sql,TBC
41830,55747,200,4,item_template.sql,Wrath
41837,62216,245,4,item_template.sql,Wrath
41840,59303,226,4,item_template.sql,Wrath
41844,56366,158,3,item_template.sql,TBC
41846,53235,158,3,item_template.sql,TBC
41848,55545,200,3,item_template.sql,Wrath
41849,55539,200,3,item_template.sql,Wrath
41850,55549,200,3,item_template.sql,Wrath
41851,55897,200,3,item_template.sql,Wrath
41857,55895,200,4,item_template.sql,Wrath
41867,55570,200,4,item_template.sql,Wrath
41874,58848,232,4,item_template.sql,Wrath
41879,55654,200,4,item_template.sql,Wrath
41882,61481,245,4,item_template.sql,Wrath
41890,53238,158,3,item_template.sql,TBC
41893,59298,226,4,item_template.sql,Wrath
41898,59294,226,4,item_template.sql,Wrath
41901,55653,200,4,item_template.sql,Wrath
41905,56378,158,3,item_template.sql,TBC
41910,61480,245,4,item_template.sql,Wrath
41932,53241,158,3,item_template.sql,TBC
41950,55896,200,4,item_template.sql,Wrath
41954,61422,251,4,item_template.sql,Wrath
41956,56439,200,3,item_template.sql,Wrath
41957,55889,200,4,item_template.sql,Wrath
41964,55734,213,4,item_template.sql,Wrath
41966,60169,251,4,item_template.sql,Wrath
41974,54071,142,2,item_template.sql,TBC
41984,53250,187,3,item_template.sql,Wrath
41985,53252,187,3,item_template.sql,Wrath
41986,53253,187,3,item_template.sql,Wrath
41987,53255,175,3,item_template.sql,Wrath
41990,56429,200,3,item_template.sql,Wrath
41992,56153,213,4,item_template.sql,Wrath
41996,56434,200,3,item_template.sql,Wrath
41998,58785,232,4,item_template.sql,Wrath
41999,61420,251,4,item_template.sql,Wrath
42005,58788,232,4,item_template.sql,Wrath
42006,63203,251,4,item_template.sql,Wrath
42081,61564,245,4,item_template.sql,Wrath
42083,53264,252,4,item_template.sql,Wrath
42095,53270,187,3,item_template.sql,Wrath
42101,55341,200,4,item_template.sql,Wrath
42122,48071,200,4,item_template.sql,Wrath
42206,56240,200,3,item_template.sql,Wrath
42210,60811,245,4,item_template.sql,Wrath
42215,56227,200,3,item_template.sql,Wrath
42223,57299,200,3,item_template.sql,Wrath
42294,55927,200,3,item_template.sql,Wrath
42296,55965,200,3,item_template.sql,Wrath
42297,57464,200,3,item_template.sql,Wrath
42317,55926,213,4,item_template.sql,Wrath
42327,56412,213,4,item_template.sql,Wrath
42331,57463,200,4,item_template.sql,Wrath
42338,53407,167,3,item_template.sql,Wrath
42341,53455,200,3,item_template.sql,Wrath
42344,56241,200,3,item_template.sql,Wrath
42389,56259,200,4,item_template.sql,Wrath
42443,53476,175,3,item_template.sql,Wrath
42485,56177,213,4,item_template.sql,Wrath
42494,55932,200,4,item_template.sql,Wrath
42502,56617,213,4,item_template.sql,Wrath
42646,53566,200,4,item_template.sql,Wrath
42726,53577,187,3,item_template.sql,Wrath
42731,56715,187,3,item_template.sql,Wrath
42762,53626,155,3,item_template.sql,TBC
42766,53627,155,3,item_template.sql,TBC
42767,49734,155,3,item_template.sql,TBC
42768,53629,155,3,item_template.sql,TBC
42786,56004,174,2,item_template.sql,Wrath
42787,56034,174,2,item_template.sql,Wrath
42790,55476,174,2,item_template.sql,Wrath
42791,56103,174,2,item_template.sql,Wrath
42798,56081,174,2,item_template.sql,Wrath
42806,56578,174,2,item_template.sql,Wrath
42810,51873,174,2,item_template.sql,Wrath
42816,56585,174,2,item_template.sql,Wrath
42817,56587,174,2,item_template.sql,Wrath
42821,56589,174,2,item_template.sql,Wrath
42826,56018,174,2,item_template.sql,Wrath
42832,56596,174,2,item_template.sql,Wrath
42833,56598,174,2,item_template.sql,Wrath
42835,56600,174,2,item_template.sql,Wrath
42849,56005,174,2,item_template.sql,Wrath
42862,56025,174,2,item_template.sql,Wrath
42875,56581,174,2,item_template.sql,Wrath
42881,55845,174,2,item_template.sql,Wrath
42882,56391,174,2,item_template.sql,Wrath
42891,56590,174,2,item_template.sql,Wrath
42895,56575,174,2,item_template.sql,Wrath
42896,56576,174,2,item_template.sql,Wrath
43130,52333,187,3,item_template.sql,Wrath
43131,53236,187,3,item_template.sql,Wrath
43133,56716,187,3,item_template.sql,Wrath
43160,54189,158,3,item_template.sql,TBC
43161,54194,158,3,item_template.sql,TBC
43162,54195,158,3,item_template.sql,TBC
43163,54196,158,3,item_template.sql,TBC
43164,57269,175,3,item_template.sql,Wrath
43168,57264,175,3,item_template.sql,Wrath
43171,57267,175,3,item_template.sql,Wrath
43172,57268,175,3,item_template.sql,Wrath
43174,57271,175,3,item_template.sql,Wrath
43177,56875,175,3,item_template.sql,Wrath
43178,56874,175,3,item_template.sql,Wrath
43179,56873,175,3,item_template.sql,Wrath
43190,56027,174,3,item_template.sql,Wrath
43191,56035,174,3,item_template.sql,Wrath
43192,56104,174,3,item_template.sql,Wrath
43193,56072,174,3,item_template.sql,Wrath
43194,56591,174,3,item_template.sql,Wrath
43195,56135,174,3,item_template.sql,Wrath
43197,56097,174,3,item_template.sql,Wrath
43200,56131,174,3,item_template.sql,Wrath
43202,56595,174,3,item_template.sql,Wrath
43203,56033,174,3,item_template.sql,Wrath
43207,56605,187,3,item_template.sql,Wrath
43208,56608,187,3,item_template.sql,Wrath
43209,56609,187,3,item_template.sql,Wrath
43210,56017,174,3,item_template.sql,Wrath
43211,56610,174,3,item_template.sql,Wrath
43212,56014,187,3,item_template.sql,Wrath
43250,54488,187,3,item_template.sql,Wrath
43257,56695,187,3,item_template.sql,Wrath
43258,54950,187,3,item_template.sql,Wrath
43262,54925,187,3,item_template.sql,Wrath
43264,54920,187,3,item_template.sql,Wrath
43271,54923,187,3,item_template.sql,Wrath
43278,54512,167,3,item_template.sql,Wrath
43279,51520,167,3,item_template.sql,Wrath
43281,54521,200,3,item_template.sql,Wrath
43283,54522,200,3,item_template.sql,Wrath
43284,54525,200,3,item_template.sql,Wrath
43286,54523,200,3,item_template.sql,Wrath
43305,51925,179,3,item_template.sql,Wrath
43306,53042,179,3,item_template.sql,Wrath
43313,54579,200,3,item_template.sql,Wrath
43353,51615,175,3,item_template.sql,Wrath
43358,54999,175,3,item_template.sql,Wrath
43363,55000,175,3,item_template.sql,Wrath
43375,55001,175,3,item_template.sql,Wrath
43409,55017,200,3,item_template.sql,Wrath
43433,56706,187,3,item_template.sql,Wrath
43434,56703,187,3,item_template.sql,Wrath
43435,56702,187,3,item_template.sql,Wrath
43436,56704,187,3,item_template.sql,Wrath
43438,56705,187,3,item_template.sql,Wrath
43439,56708,187,3,item_template.sql,Wrath
43445,54937,187,3,item_template.sql,Wrath
43446,54932,187,3,item_template.sql,Wrath
43448,56736,187,3,item_template.sql,Wrath
43450,56728,187,3,item_template.sql,Wrath
43451,56733,187,3,item_template.sql,Wrath
43452,57620,187,3,item_template.sql,Wrath
43454,56729,187,3,item_template.sql,Wrath
43455,50611,187,3,item_template.sql,Wrath
43456,56731,187,3,item_template.sql,Wrath
43457,56732,187,3,item_template.sql,Wrath
43565,56737,200,4,item_template.sql,Wrath
43566,56738,200,4,item_template.sql,Wrath
43588,55044,213,4,item_template.sql,Wrath
43743,54405,200,4,item_template.sql,Wrath
43762,54260,200,4,item_template.sql,Wrath
43772,54306,200,4,item_template.sql,Wrath
43788,54431,200,4,item_template.sql,Wrath
43830,51299,174,2,item_template.sql,Wrath
43837,56782,174,2,item_template.sql,Wrath
43838,56786,174,2,item_template.sql,Wrath
43859,56509,174,2,item_template.sql,Wrath
43860,55301,171,3,item_template.sql,Wrath
43862,56573,174,2,item_template.sql,Wrath
43865,55306,171,3,item_template.sql,Wrath
43866,56571,174,2,item_template.sql,Wrath
43878,56572,174,2,item_template.sql,Wrath
43879,56565,174,2,item_template.sql,Wrath
43889,56488,174,2,item_template.sql,Wrath
43906,56400,174,2,item_template.sql,Wrath
43916,50210,174,2,item_template.sql,Wrath
43920,50145,174,2,item_template.sql,Wrath
43925,56557,174,2,item_template.sql,Wrath
43926,56558,174,2,item_template.sql,Wrath
43935,56512,174,2,item_template.sql,Wrath
43939,56371,174,2,item_template.sql,Wrath
43940,56574,174,2,item_template.sql,Wrath
43943,56563,174,2,item_template.sql,Wrath
43946,56500,174,2,item_template.sql,Wrath
43969,55370,187,3,item_template.sql,Wrath
43970,55368,187,3,item_template.sql,Wrath
43972,55363,187,3,item_template.sql,Wrath
43974,55366,187,3,item_template.sql,Wrath
43975,55364,187,3,item_template.sql,Wrath
43988,56114,200,4,item_template.sql,Wrath
43989,56216,200,4,item_template.sql,Wrath
43990,56117,200,4,item_template.sql,Wrath
44014,56514,174,3,item_template.sql,Wrath
44015,56513,174,3,item_template.sql,Wrath
44016,56521,174,3,item_template.sql,Wrath
44018,56522,174,3,item_template.sql,Wrath
44019,56527,174,3,item_template.sql,Wrath
44020,56537,174,3,item_template.sql,Wrath
44021,56539,174,3,item_template.sql,Wrath
44024,56540,174,3,item_template.sql,Wrath
44026,56538,174,3,item_template.sql,Wrath
44027,56070,174,3,item_template.sql,Wrath
44030,56541,174,3,item_template.sql,Wrath
44031,56542,174,3,item_template.sql,Wrath
44035,56781,174,3,item_template.sql,Wrath
44036,56516,174,3,item_template.sql,Wrath
44037,56517,174,3,item_template.sql,Wrath
44038,56518,174,3,item_template.sql,Wrath
44041,56523,174,3,item_template.sql,Wrath
44042,56524,174,3,item_template.sql,Wrath
44043,56526,174,3,item_template.sql,Wrath
44044,57523,174,3,item_template.sql,Wrath
44045,56534,174,3,item_template.sql,Wrath
44046,56532,174,3,item_template.sql,Wrath
44052,55574,187,3,item_template.sql,Wrath
44053,57482,187,3,item_template.sql,Wrath
44054,55608,166,3,item_template.sql,Wrath
44060,55603,166,3,item_template.sql,Wrath
44061,55606,166,3,item_template.sql,Wrath
44104,55691,187,3,item_template.sql,Wrath
44110,58223,187,3,item_template.sql,Wrath
44111,55695,187,3,item_template.sql,Wrath
44112,55696,187,3,item_template.sql,Wrath
44116,55757,187,3,item_template.sql,Wrath
44117,55760,174,3,item_template.sql,Wrath
44120,55772,187,3,item_template.sql,Wrath
44121,55758,187,3,item_template.sql,Wrath
44122,55763,187,3,item_template.sql,Wrath
44123,55771,187,3,item_template.sql,Wrath
44166,55818,187,3,item_template.sql,Wrath
44171,55825,187,3,item_template.sql,Wrath
44188,55943,187,3,item_template.sql,Wrath
44189,55962,187,3,item_template.sql,Wrath
44190,55964,187,3,item_template.sql,Wrath
44196,55993,187,3,item_template.sql,Wrath
44200,55989,200,3,item_template.sql,Wrath
44215,7271,35,3,item_template.sql,Classic
44218,56086,45,3,item_template.sql,Classic
44219,56080,45,3,item_template.sql,Classic
44239,56180,187,3,item_template.sql,Wrath
44240,56183,187,3,item_template.sql,Wrath
44243,56196,187,3,item_template.sql,Wrath
44247,55312,200,3,item_template.sql,Wrath
44256,56260,200,3,item_template.sql,Wrath
44257,56261,200,3,item_template.sql,Wrath
44295,56267,200,4,item_template.sql,Wrath
44303,56295,200,4,item_template.sql,Wrath
44336,56339,175,3,item_template.sql,Wrath
44337,56664,175,3,item_template.sql,Wrath
44342,56054,167,3,item_template.sql,Wrath
44343,56056,167,3,item_template.sql,Wrath
44348,56869,146,3,item_template.sql,TBC
44349,56872,146,3,item_template.sql,TBC
44350,56011,163,3,item_template.sql,TBC
44351,51857,163,3,item_template.sql,TBC
44355,56784,167,3,item_template.sql,Wrath
44356,56785,167,3,item_template.sql,Wrath
44357,56787,167,3,item_template.sql,Wrath
44360,51195,159,3,item_template.sql,TBC
44362,56759,159,3,item_template.sql,TBC
44367,56774,159,3,item_template.sql,TBC
44383,56777,183,3,item_template.sql,Wrath
44387,56766,174,3,item_template.sql,Wrath
44388,56765,174,3,item_template.sql,Wrath
44394,55296,174,3,item_template.sql,Wrath
44404,56788,187,3,item_template.sql,Wrath
44407,56789,187,3,item_template.sql,Wrath
44409,56791,187,3,item_template.sql,Wrath
44436,56673,167,3,item_template.sql,Wrath
44441,56679,171,3,item_template.sql,Wrath
44445,56725,175,3,item_template.sql,Wrath
44583,56868,146,3,item_template.sql,TBC
44590,56876,146,3,item_template.sql,TBC
44649,56883,159,3,item_template.sql,TBC
44662,23713,226,4,item_template.sql,Wrath
44666,55359,159,3,item_template.sql,TBC
44667,56924,159,3,item_template.sql,TBC
44670,56930,159,3,item_template.sql,TBC
44671,56937,167,3,item_template.sql,Wrath
44672,56943,167,3,item_template.sql,Wrath
44674,56953,167,3,item_template.sql,Wrath
44675,56958,167,3,item_template.sql,Wrath
44676,56963,167,3,item_template.sql,Wrath
44677,56964,174,3,item_template.sql,Wrath
44686,56988,175,3,item_template.sql,Wrath
44688,39432,175,3,item_template.sql,Wrath
44697,57051,183,3,item_template.sql,Wrath
44732,57302,183,3,item_template.sql,Wrath
44734,57332,175,3,item_template.sql,Wrath
44735,57334,175,3,item_template.sql,Wrath
44741,45782,183,3,item_template.sql,Wrath
44742,45782,183,3,item_template.sql,Wrath
44745,57384,174,3,item_template.sql,Wrath
44748,50535,174,3,item_template.sql,Wrath
45074,59509,200,4,item_template.sql,Wrath
45134,59702,239,4,item_template.sql,Wrath
45136,59136,239,4,item_template.sql,Wrath
45138,58998,226,4,item_template.sql,Wrath
45141,58763,226,4,item_template.sql,Wrath
45146,59027,226,4,item_template.sql,Wrath
45148,59249,226,4,item_template.sql,Wrath
